cell_id,xml_type,subtype,backend,surface,reader_class,product_claim,status,reason,evidence_ref
TransferFunction/3:native:auto:FrequencySeriesDict,TransferFunction,3,native,auto,FrequencySeriesDict,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/3:native:auto:FrequencySeriesMatrix,TransferFunction,3,native,auto,FrequencySeriesMatrix,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/3:fallback:normalize:-,TransferFunction,3,fallback,normalize,-,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype was not run through a reader in a clean no-dttxml process; only Spectrum/2 CSD has a verified frequency-product fallback probe.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/3:fallback:explicit:TimeSeries,TransferFunction,3,fallback,explicit,TimeSeries,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/3:fallback:explicit:TimeSeriesDict,TransferFunction,3,fallback,explicit,TimeSeriesDict,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/3:fallback:explicit:TimeSeriesMatrix,TransferFunction,3,fallback,explicit,TimeSeriesMatrix,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/3:fallback:explicit:FrequencySeries,TransferFunction,3,fallback,explicit,FrequencySeries,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/3:fallback:explicit:FrequencySeriesDict,TransferFunction,3,fallback,explicit,FrequencySeriesDict,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/3:fallback:explicit:FrequencySeriesMatrix,TransferFunction,3,fallback,explicit,FrequencySeriesMatrix,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/3:fallback:auto:TimeSeries,TransferFunction,3,fallback,auto,TimeSeries,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/3:fallback:auto:TimeSeriesDict,TransferFunction,3,fallback,auto,TimeSeriesDict,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/3:fallback:auto:TimeSeriesMatrix,TransferFunction,3,fallback,auto,TimeSeriesMatrix,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/3:fallback:auto:FrequencySeries,TransferFunction,3,fallback,auto,FrequencySeries,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/3:fallback:auto:FrequencySeriesDict,TransferFunction,3,fallback,auto,FrequencySeriesDict,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/3:fallback:auto:FrequencySeriesMatrix,TransferFunction,3,fallback,auto,FrequencySeriesMatrix,"TF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Frequency-product public reader behavior was not exercised in a clean no-dttxml environment for this class and surface.,docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:external:normalize:-,TransferFunction,4,external,normalize,-,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",observed,"Installed dttxml decodes STF with embedded (f,Y), but GWexpy normalizer omits STF; observed product gap for this surveyed layout.",docs/plans/2026-09-25-diaggui-xml-product-audit.md#subtype-survey; tests/io/test_dttxml_issue726.py
TransferFunction/4:external:explicit:TimeSeries,TransferFunction,4,external,explicit,TimeSeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:external:explicit:TimeSeriesDict,TransferFunction,4,external,explicit,TimeSeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:external:explicit:TimeSeriesMatrix,TransferFunction,4,external,explicit,TimeSeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:external:explicit:FrequencySeries,TransferFunction,4,external,explicit,FrequencySeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:external:explicit:FrequencySeriesDict,TransferFunction,4,external,explicit,FrequencySeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:external:explicit:FrequencySeriesMatrix,TransferFunction,4,external,explicit,FrequencySeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:external:auto:TimeSeries,TransferFunction,4,external,auto,TimeSeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:external:auto:TimeSeriesDict,TransferFunction,4,external,auto,TimeSeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:external:auto:TimeSeriesMatrix,TransferFunction,4,external,auto,TimeSeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:external:auto:FrequencySeries,TransferFunction,4,external,auto,FrequencySeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/4:external:auto:FrequencySeriesDict,TransferFunction,4,external,auto,FrequencySeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/4:external:auto:FrequencySeriesMatrix,TransferFunction,4,external,auto,FrequencySeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,Auto identifier is present for this class but this subtype/backend auto-read combination lacks a direct positive assertion.,gwexpy/frequencyseries/io/dttxml.py:registration; docs/plans/2026-09-25-diaggui-xml-product-audit.md#registry-observations
TransferFunction/4:native:normalize:-,TransferFunction,4,native,normalize,-,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",observed,Native TransferFunction dispatch has no entry for this subtype; this is an observed implementation limit for the surveyed source-backed layout.,gwexpy/io/dttxml_common.py::load_dttxml_native; docs/plans/2026-09-25-diaggui-xml-product-audit.md#subtype-survey
TransferFunction/4:native:explicit:TimeSeries,TransferFunction,4,native,explicit,TimeSeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:native:explicit:TimeSeriesDict,TransferFunction,4,native,explicit,TimeSeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:native:explicit:TimeSeriesMatrix,TransferFunction,4,native,explicit,TimeSeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",N/A,Spectrum and TransferFunction are frequency-domain XML types,docs/plans/2026-09-25-diaggui-xml-product-audit.md#product-claims-and-n-a-rationale
TransferFunction/4:native:explicit:FrequencySeries,TransferFunction,4,native,explicit,FrequencySeries,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:native:explicit:FrequencySeriesDict,TransferFunction,4,native,explicit,FrequencySeriesDict,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
TransferFunction/4:native:explicit:FrequencySeriesMatrix,TransferFunction,4,native,explicit,FrequencySeriesMatrix,"STF; embedded (f,Y) payload; complex64 samples from subtype source survey",unverified,This subtype/class/backend/surface combination has no direct integrated read assertion; subtype inventory evidence does not establish every return-type and metadata route.,tests/io/test_dttxml_issue726.py; docs/plans/2026-09-25-diaggui-xml-product-audit.md#coverage-gaps
